commit,url,file_list
c54ba71f819645e1746a06bbfade6feeef530caa,https://gerrit.ericsson.se/#/c/12242854/,bbue/nr/upcUeAbfCe/body/ueDl/upcueabfce_uedlactor_csi_lib.c
067eb2fd1dcdbb4d7aa934915c2ccb341f11a469,https://gerrit.ericsson.se/#/c/12203032/,"bbdra/draCtrlNrMdbfCe/body/pdcchAlloc/dractrlnrmdbfce_pdcchalloctor_cceallocator.c
bbue/nr/upcUeUlNrCe/body/ue/upcueulnrce_ueactor_uereconfig.c"
68f2e8f8d229eac23b4b2a88843339e7a1eae36c,https://gerrit.ericsson.se/#/c/12253246/,"bbue/nr/upcUeNrCommon/api/timerWheel/upcuenrcommon_timerwheel.h
bbue/nr/upcUeNrCommon/body/timerWheel/upcuenrcommon_timerwheel.c
bbue/nr/upcUeUlNrCe/api-private/ue/upcueulnrce_ueactor_timerwheel.h
bbue/nr/upcUeUlNrCe/body/ue/upcueulnrce_ueactor_timerwheel.c"
9cfc46bbd3f9a246e3488c293801eda37b874f47,https://gerrit.ericsson.se/#/c/12216587/,"bbdra/draUlNrMdbfCe/body/common/draulnrmdbfce_common_puschprbresources.c
bbdra/draUlNrMdbfCe/body/puschFeeder/DRAULMDBFCE_puschFeederUtil.c
bbdra/draUlNrMdbfCe/body/puschSlotAlloc/draulnrmdbfce_puschslotallocactor_schedulemsg3.c
bbdra/draUlNrMdbfCe/body/puschSlotAlloc/draulnrmdbfce_puschslotallocactor_scheduleue.c
bbdra/draUlNrMdbfCe/body/puschSlotAlloc/draulnrmdbfce_puschslotallocactor_util.c"
6daafb4b3abc3eba8771054bf05f3a662827a8a5,https://gerrit.ericsson.se/#/c/12234023/,"bbSfm/nr/upcNrLibAbf/api/beamManagement/upcnrlibabf_beammanagement.h
bbSfm/nr/upcNrLibAbf/body/beamManagement/upcnrlibabf_beammanagement.c
bbdra/draNrAbfCe/api-private/common/dranrabfce_common_radioconfpps.h
bbdra/draNrAbfCe/body/xbm/dranrabfce_xbm_lib.c"
d7cbc011907e858c2980f6a37d8f6da0e06e91df,https://gerrit.ericsson.se/#/c/12238085/,"bbSfm/nr/upcNrLibAbf/body/core/upcnrlibabf_core_bitmaparray.c
bbdra/draNrAbfCe/body/allocatorLib/dranrabfce_allocatorlib_ulsr_lib.c"
3fd844e2996f4ff53d8f389cbed8bcf21ee2e84b,https://gerrit.ericsson.se/#/c/12255488/,"bbue/nr/upcUeAbfCe/api-private/msg4/UPCUEABFCE_msg4Actor.cbc
bbue/nr/upcUeAbfCe/api-private/structure/UPCUEABFCE_sc.csc
bbue/nr/upcUeAbfCe/api-private/ueUl/UPCUEABFCE_ueUlActor.cbc
bbue/nr/upcUeAbfCe/body/ueUl/upcueabfce_ueulactor_handlenrupcuefimsg5reqind.c"
f8a89d94e93830f8d957e0ac8530c22b9c92b9de,https://gerrit.ericsson.se/#/c/11823061/,"bbue/nr/upcUeUlNrCe/body/ue/upcueulnrce_ueactor_estimateulgain.c
bbue/nr/upcUeUlNrCe/body/ue/upcueulnrce_ueactor_handlenrpuschciull1puschrpt2ulind.c"
42e6d0077c23294d92168c1007b78c0dad6856b6,https://gerrit.ericsson.se/#/c/12219697/,bbue/nr/upcUeNrCommon/body/timerWheel/upcuenrcommon_timerwheel.c
734107f1aeee717715480ee5a352dd38352b3391,https://gerrit.ericsson.se/#/c/12260608/,bbue/nr/upcUeUlNrCe/body/rrmLib/upcueulnrce_calculharqaggressiveness.c
0a7d860c60cdd48f9b5ef5260c962197df811145,https://gerrit.ericsson.se/#/c/12016773/,"bbue/nr/upcUeDlNrCe/api-private/xbmParallel/UPCUEDLNRCE_xbmParallelReactor.cbc
bbue/nr/upcUeDlNrCe/api-private/xbmParallel/upcuedlnrce_xbmparallel_mtd.h
bbue/nr/upcUeDlNrCe/body/xbmParallel/upcuedlnrce_xbmparallel_mtddebugallocatehp.c
bbue/nr/upcUeDlNrCe/body/xbmParallel/upcuedlnrce_xbmparallel_mtddebugfreehp.c"
042516994fc854631daa349b1ae6924b80c1b472,https://gerrit.ericsson.se/#/c/12190465/,"bbdra/draCtrlNrMdbfCe/api-private/bbrhSlowCtrl/dractrlnrmdbfce_bbrhslowctrlactor_ecr.h
bbdra/draCtrlNrMdbfCe/api-private/common/dractrlnrmdbfce_common_pm.h
bbdra/draCtrlNrMdbfCe/body/bbrhSlowCtrl/dractrlnrmdbfce_bbrhslowctrlactor_l2bits.c"
aa02c8de7e5527f1507287c39c37cb3a861a31f6,https://gerrit.ericsson.se/#/c/12178414/,"bbdra/draCtrlNrMdbfCe/api-private/pdcchAlloc/dractrlnrmdbfce_pdcchalloctor_cceallocator.h
bbdra/draCtrlNrMdbfCe/body/pdcchAlloc/dractrlnrmdbfce_pdcchalloctor_cceallocator.c
bbdra/draCtrlNrMdbfCe/body/xbmSerial/dractrlnrmdbfce_xbmserialtor_handlenrcellmiesscellsetupreq.c"
60710671f90f68145feb6cffac303ea5e5ad6d44,https://gerrit.ericsson.se/#/c/12188252/,"bbdra/draCtrlNrMdbfCe/body/extCa/dractrlnrmdbfce_extcaactor_handlenrextcaupcciueconfigreq.c
bbue/nr/upcUeDlNrCe/api-private/session/upcuedlnrce_session_utils.h
bbue/nr/upcUeDlNrCe/body/session/upcuedlnrce_session_handlenrextcaupcciueconfigcfm.c
bbue/nr/upcUeDlNrCe/body/session/upcuedlnrce_session_handleupcuedlnrceifscellsconfigreq.c
bbue/nr/upcUeDlNrCe/body/session/upcuedlnrce_session_utils.c
bbue/nr/upcUeDlNrCe/body/shadowSession/upcuedlnrce_shadowsession_util.c"
5e1f3ded7c0fea4c9f3378894d0f36447c0fefd1,https://gerrit.ericsson.se/#/c/12175468/,"bbdra/draNrAbfCe/api-private/allocatorLib/dranrabfce_allocatorlib_scheduleCsiRsForBeamSweep.h
bbdra/draNrAbfCe/api-private/bbrhFastCtrl/DRANRABFCE_bbrhFastCtrlTor.cbc
bbdra/draNrAbfCe/api-private/bbrhFastCtrl/dranrabfce_bbrhfastctrl_ulsr.h
bbdra/draNrAbfCe/api-private/common/dranrabfce_common_cellpps.h
bbdra/draNrAbfCe/api-private/common/dranrabfce_common_l1allocationtps.h
bbdra/draNrAbfCe/api-private/common/dranrabfce_common_pte.h
bbdra/draNrAbfCe/api-private/common/dranrabfce_common_srcollection.h
bbdra/draNrAbfCe/api-private/common/dranrabfce_common_ulsr.h
bbdra/draNrAbfCe/api-private/srSelector/DRANRABFCE_srSelectorTor.cbc
bbdra/draNrAbfCe/api-private/structure/DRANRABFCE_sc.csc
bbdra/draNrAbfCe/api-private/ulAlloc/DRANRABFCE_ulAllocTor.h
bbdra/draNrAbfCe/api-private/ulAlloc/dranrabfce_ulalloc_ulsr.h
bbdra/draNrAbfCe/body/allocatorLib/dranrabfce_allocatorlib_scheduleCsiRsForBeamSweep.c
bbdra/draNrAbfCe/body/common/dranrabfce_common_pte.c
bbdra/draNrAbfCe/body/ulAlloc/dranrabfce_ulalloc_allocateulslot.c
bbdra/draNrAbfCe/body/ulAlloc/dranrabfce_ulalloc_allocateuplink.c
bbdra/draNrAbfCe/body/ulAlloc/dranrabfce_ulalloc_rasr.c
bbdra/draNrAbfCe/body/ulAlloc/dranrabfce_ulalloc_ulsr.c
bbue/nr/upcUeAbfCe/api-private/ra/UPCUEABFCE_raActor.cbc
bbue/nr/upcUeAbfCe/body/ra/upcueabfce_raactor_handlenrulracipreambledetectedind.c
bbue/nr/upcUeAbfCe/body/ra/upcueabfce_raactor_resendraind.c"
91d58d933dff12089405f8934319bcfa71db6a68,https://gerrit.ericsson.se/#/c/12232204/,"bbdra/draDlNrMdbfCe/api-private/common/dradlnrmdbfce_common_pmtps.h
bbdra/draDlNrMdbfCe/api-private/common/dradlnrmdbfce_common_xbmtps.h
bbdra/draDlNrMdbfCe/body/xbmParallel/dradlnrmdbfce_xbmparallelreactor_handlenrdradlcipm.c
bbdra/draDlNrMdbfCe/body/xbmSerial/dradlnrmdbfce_xbmserialactor_handlenrcellmicellsetupreq.c
bbdra/draDlNrMdbfCe/body/xbmSerial/dradlnrmdbfce_xbmserialactor_handleslottimer.c"
d9dc5e462ae9283c3cc822ac2d0c36ba1ce1b8a5,https://gerrit.ericsson.se/#/c/12250673/,"bbdra/draNrAbfCe/api-private/common/dranrabfce_common_defines.h
bbdra/draNrAbfCe/body/srSelectorLib/dranrabfce_srselectorlib_ulsr.c"
c7a77906b6aec097569dc6158987b49c810526df,https://gerrit.ericsson.se/#/c/12232394/,bbSfm/nr/bbSfmNrMiIf/api/rpUpcFr1SysConstDef/rpUpcFr1SysConstDef.h
4377fb7567370175bad3a0cbc2e77f5bdd7e2ac1,https://gerrit.ericsson.se/#/c/12219242/,"bbdra/draNrAbfCe/api-private/xbm/dranrabfce_xbm_lib.h
bbdra/draNrAbfCe/body/xbm/dranrabfce_xbm_lib.c"
eca43e5c015bb94e29e870b5a88cbb9a1f6b67bf,https://gerrit.ericsson.se/#/c/12242908/,"bbdra/draNrAbfCe/body/allocatorLib/dranrabfce_allocatorlib_csirs_lib.c
bbdra/draNrAbfCe/body/xbm/dranrabfce_xbm_lib.c"
ee2cc805c2e3acad493590aa69f1c6a865b1ec20,https://gerrit.ericsson.se/#/c/12233056/,"bbue/nr/upcUeAbfCe/api-private/common/upcueabfce_common_defines.ifx
bbue/nr/upcUeAbfCe/api-private/msg4/UPCUEABFCE_msg4Actor.h
bbue/nr/upcUeAbfCe/body/msg4/upcueabfce_msg4actor_handledlharqreportind.c"
b73f9f8638da5659268488f4926e002e80ac299c,https://gerrit.ericsson.se/#/c/12235286/,"bbdra/draNrAbfCe/api-private/allocatorLib/dranrabfce_allocatorlib_ulharq_lib.h
bbdra/draNrAbfCe/body/allocatorLib/dranrabfce_allocatorlib_ulharq_lib.c
bbdra/draNrAbfCe/body/ulAlloc/dranrabfce_ulalloc_allocateuplink.c
bbdra/draNrAbfCe/body/ulAlloc/dranrabfce_ulalloc_ulsr.c"
5a5a914385847a18d9e578c228c7405b81f9d800,https://gerrit.ericsson.se/#/c/12272159/,bbdra/draNrAbfCe/body/allocatorLib/dranrabfce_allocatorlib_dlsr_lib.c
